prediction_airplane,prediction_automobile,prediction_bird,prediction_cat,prediction_deer,prediction_dog,prediction_frog,prediction_horse,prediction_ship,prediction_truck,class_index,class_name
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
5.3596103e-13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.4436372e-19,0.0,3.578967e-22,1,automobile
0.0,0.0,0.0,1.0,0.0,9.713438e-22,0.0,0.0,0.0,0.0,3,cat
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4584887e-20,7.1602126e-31,1,automobile
1.0,0.0,3.476294e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,ship
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
1.2873898e-37,2.4642887e-33,3.742611e-12,5.9479393e-33,0.0,0.99999964,0.0,3.009047e-07,0.0,0.0,5,dog
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,horse
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,horse
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
0.9999999,0.0,1.01150995e-07,7.4933523e-35,0.0,1.2516767e-36,0.0,0.0,0.0,0.0,0,airplane
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,truck
0.0,4.981885e-28,0.0,0.0,0.0,8.8641136e-05,0.0,0.9999113,0.0,0.0,7,horse
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,frog
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,horse
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
3.4423004e-37,5.1830394e-08,0.0,1.071283e-09,0.0,5.1717866e-06,0.0,5.443501e-37,5.606571e-32,0.99999475,9,truck
1.2200528e-38,1.0109482e-27,1.0,0.0,0.0,1.8293536e-36,2.079285e-32,0.0,0.0,0.0,2,bird
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
3.6721737e-10,1.2693595e-33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3064027e-31,8,ship
0.0,0.0,0.0,0.97809887,0.0,0.021901134,0.0,0.0,0.0,0.0,3,cat
0.0,0.0,0.0,1.1762389e-32,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,0.0,0.0,1.1305498e-14,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1970329e-11,1,automobile
0.0,1.893112e-37,0.0,3.73011e-28,0.0,1.0,0.0,2.3680718e-37,0.0,0.0,5,dog
0.0,2.6416303e-35,4.7317433e-27,9.32837e-30,0.9985262,0.0014737942,6.2584535e-36,1.3451125e-19,0.0,1.0900921e-32,4,deer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,ship
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6378115e-15,1,automobile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,ship
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
1.0,0.0,0.0,7.3094e-10,0.0,2.1879085e-33,0.0,0.0,0.0,0.0,0,airplane
0.0,0.0,1.0,0.0,0.0,1.4917928e-30,0.0,0.0,0.0,0.0,2,bird
0.0,0.0,0.0,0.0,0.0,5.1122574e-38,0.0,1.0,0.0,0.0,7,horse
8.185711e-38,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,0.0,0.0,2.5938051e-28,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,frog
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,horse
0.0,0.9999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5305934e-07,1,automobile
3.1096622e-37,0.0,3.5021526e-34,3.0116993e-23,3.9455136e-27,1.0,0.0,7.1791773e-28,0.0,0.0,5,dog
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
7.5795716e-20,2.0777584e-36,3.241409e-34,0.0,5.168966e-24,3.7253416e-38,0.0,0.0,1.0,1.9742228e-32,8,ship
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,horse
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
0.0,1.2670366e-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,ship
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
1.0,4.5888746e-32,0.0,0.0,0.0,0.0,0.0,6.539294e-25,0.0,0.0,0,airplane
0.0,1.9707575e-36,6.7021144e-09,0.0,2.7949302e-34,0.0,1.0,0.0,0.0,3.4256672e-38,6,frog
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,ship
1.449422e-34,0.99993575,0.0,0.0,0.0,0.0,0.0,0.0,6.4228465e-05,0.0,1,automobile
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,truck
1.0,0.0,2.2549513e-17,4.170147e-31,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,0.0,0.0,0.0,0.0,2.322051e-34,0.0,1.0,0.0,0.0,7,horse
1.0,0.0,0.0,3.1254603e-19,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
0.0,4.819211e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,truck
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,frog
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,frog
1.0,6.883178e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.579289e-37,1,automobile
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
1.174582e-21,6.112218e-33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0334946e-17,8,ship
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,ship
1.0,0.0,9.823229e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
2.9817055e-29,3.5195052e-14,1.0225312e-31,6.722082e-14,0.0,1.0,5.9003173e-36,1.7394792e-21,3.0709022e-22,6.0344736e-31,5,dog
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,truck
3.1260333e-26,0.0,0.0,6.075565e-16,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
0.0,1.0,0.0,0.0,0.0,0.0,9.247333e-14,0.0,0.0,0.0,1,automobile
7.609011e-21,0.9999974,5.3253273e-13,1.813294e-27,4.1639367e-31,2.606971e-06,7.537642e-24,4.074582e-21,5.0495236e-31,3.191829e-19,1,automobile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,truck
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,0.0,1.0,0.0,0.0,2.0700034e-38,1.3733518e-35,0.0,0.0,0.0,2,bird
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.889239e-29,1,automobile
0.0,0.0,0.0,1.0,0.0,3.7957428e-25,0.0,0.0,0.0,0.0,3,cat
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
8.664165e-30,2.2194987e-05,3.109965e-27,1.602187e-26,0.0,0.9999778,1.4559459e-32,0.0,0.0,7.759527e-28,5,dog
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,horse
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,ship
0.0,2.3229348e-36,0.0,0.0,0.0,1.0,0.0,2.0485428e-15,0.0,0.0,5,dog
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,ship
1.0,2.3796708e-38,2.3743221e-22,1.4275614e-24,0.0,0.0,0.0,0.0,1.10105264e-32,0.0,0,airplane
5.940439e-32,1.1059573e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,truck
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
1.0,7.7308874e-29,0.0,0.0,0.0,0.0,0.0,0.0,2.6165197e-23,2.9607234e-23,0,airplane
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.661813e-20,0,airplane
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,1.0,0.0,0.0,0.0,0.0,2.6520356e-28,0.0,0.0,0.0,1,automobile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,ship
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,horse
1.3720099e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,ship
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,truck
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,frog
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,truck
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
4.3577454e-11,0.0002185093,0.0,4.4069227e-13,0.0,4.3213356e-07,0.0,0.9997811,0.0,6.213046e-22,7,horse
0.9971132,3.226748e-08,2.863695e-16,1.6777951e-13,1.5309196e-17,0.002886807,1.9793145e-24,2.2066528e-17,1.3971176e-17,4.5967047e-19,0,airplane
7.8014914e-35,0.0,1.0,6.645583e-13,0.0,2.8173984e-12,0.0,0.0,0.0,0.0,2,bird
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,frog
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,truck
1.0,1.1634217e-11,1.8516887e-12,1.5906712e-32,0.0,3.2145968e-37,1.0013709e-29,0.0,0.0,0.0,0,airplane
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,ship
0.0,0.0,7.462536e-30,1.143527e-37,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
2.469024e-06,0.0004223775,0.99956924,3.0116813e-09,0.0,6.0155553e-06,2.807696e-22,1.4660614e-16,1.6699836e-30,2.5323437e-24,2,bird
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,1.5452906e-25,1.5754711e-14,0.00079099316,0.0,0.999209,8.377424e-14,0.0,0.0,0.0,5,dog
0.0,5.3888237e-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,ship
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,frog
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
0.0,0.0,0.0,1.8497814e-28,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3465365e-35,1,automobile
1.31192105e-14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
1.0,0.0,2.5770776e-21,7.7562816e-24,0.0,2.7165852e-35,0.0,0.0,0.0,0.0,0,airplane
1.0,0.0,2.0560205e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
0.0,1.319075e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,truck
0.99894935,0.0,0.0010506209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,truck
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,truck
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,horse
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,frog
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,ship
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,1.0,0.0,0.0,0.0,0.0,3.9071132e-11,0.0,0.0,4.8932517e-36,1,automobile
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,ship
0.0,0.0,0.0,4.3452173e-27,0.0,1.0,0.0,8.414236e-22,0.0,0.0,5,dog
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,truck
0.0,0.0,2.8820596e-05,1.05074975e-17,0.0,0.99997115,0.0,0.0,0.0,0.0,5,dog
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,frog
1.0121996e-06,0.99677795,5.4680354e-11,1.7807306e-05,0.0,0.0032031212,2.2900528e-23,8.525609e-14,8.6435136e-33,3.0946656e-24,1,automobile
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,frog
0.0,0.0,0.0,1.0,0.0,3.1624695e-35,0.0,0.0,0.0,0.0,3,cat
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,truck
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,ship
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,truck
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,ship
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,truck
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,truck
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
1.0,0.0,6.1393546e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
0.0,1.0340902e-05,0.0,6.1535435e-17,0.0,0.9999896,3.380573e-30,0.0,0.0,3.580867e-08,5,dog
0.0,0.0,1.0,0.0,0.0,4.620108e-23,0.0,0.0,0.0,0.0,2,bird
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,ship
0.9999999,5.5288183e-34,0.0,0.0,0.0,0.0,0.0,0.0,1.078893e-07,0.0,0,airplane
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,horse
0.9999988,0.0,1.7366576e-23,1.2176814e-06,0.0,4.0749044e-33,0.0,5.084563e-13,0.0,0.0,0,airplane
1.0,0.0,2.7909156e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
0.0,5.548084e-20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.9999685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.151964e-05,0.0,0,airplane
0.0,4.0035587e-16,0.0,2.9423786e-33,0.0,1.0,0.0,1.9436324e-37,0.0,2.6931977e-32,5,dog
7.2773935e-28,1.0,0.0,1.7152432e-22,0.0,9.823058e-23,0.0,1.8075367e-37,1.1614741e-35,5.7255238e-30,1,automobile
1.0,0.0,1.4857043e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
1.314524e-32,0.0,1.0,3.8093768e-33,0.0,2.4454e-34,0.0,0.0,0.0,0.0,2,bird
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,1.4828507e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,truck
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,horse
2.7558698e-37,2.8048896e-23,0.0,2.8857097e-33,0.0,1.0654711e-12,0.0,1.0,0.0,0.0,7,horse
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,3.5515028e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,truck
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
1.0,0.0,5.6397272e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
1.7444536e-32,1.1521704e-30,2.366922e-17,1.4136266e-20,0.0,0.9998171,0.0,0.00018294604,0.0,1.0189791e-33,5,dog
2.0091524e-13,0.0,1.0,0.0,0.0,1.21067936e-29,0.0,0.0,0.0,0.0,2,bird
0.0,0.0,4.711239e-35,5.8308197e-36,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,ship
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
1.0,0.0,3.7937383e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,truck
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7893395e-33,0.0,0,airplane
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,ship
0.0,0.0,1.0,1.9376298e-36,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
2.9437218e-28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,0.0,0.0,8.363608e-15,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,deer
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,ship
1.0,0.0,3.7319187e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
0.0,3.2320465e-21,0.0,2.0013433e-12,0.0,1.0,1.9950203e-31,0.0,0.0,0.0,5,dog
0.0,4.682963e-28,0.0,1.3545422e-29,0.0,7.5209425e-17,0.0,1.0,0.0,7.693476e-34,7,horse
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,truck
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7946161e-31,0.0,0,airplane
0.0,0.0,0.0,0.0,0.0,1.05422144e-16,0.0,1.0,0.0,0.0,7,horse
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,horse
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,frog
1.7791355e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.9997011,1.3976467e-11,8.333717e-24,4.8288104e-05,4.7093746e-38,2.4058638e-08,1.0215206e-30,1.00894625e-29,2.6512608e-15,0.0002506785,0,airplane
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,horse
0.0,0.0,0.0,0.0,0.0,2.689309e-38,0.0,1.0,0.0,0.0,7,horse
0.0,3.9665817e-34,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,frog
9.854014e-17,4.7757754e-38,1.5562356e-12,1.0135556e-25,3.7791515e-35,1.0,0.0,8.137621e-35,0.0,0.0,5,dog
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,0.0,0.0,6.404199e-20,0.0,1.0,0.0,1.539671e-36,0.0,0.0,5,dog
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,automobile
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
1.0,0.0,2.500149e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
0.0,7.1051076e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,truck
9.236707e-17,1.0,2.6079514e-37,1.293176e-11,0.0,2.796322e-30,8.197948e-11,0.0,0.0,1.28596355e-27,1,automobile
0.0,0.0,0.0,2.2498602e-21,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,ship
0.0,0.0,5.3321026e-05,0.0,0.0,0.9999467,0.0,0.0,0.0,0.0,5,dog
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,bird
0.0,0.99993503,0.0,0.0,0.0,6.496222e-05,0.0,0.0,0.0,1.1669523e-31,1,automobile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,ship
0.0,1.6915619e-33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,ship
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,horse
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,frog
0.0,0.0,0.0,3.3135712e-34,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
0.0,0.0,0.0,2.6333829e-30,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
1.0,0.0,2.4710086e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,airplane
0.0,1.445515e-22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,dog
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,ship
